repo_id,repo_full_name,repo_html_url,size,stargazers_count,watchers_count,forks_count,score
139615599,gayathriravic/Deep-Reinforcement-Learning,https://github.com/gayathriravic/Deep-Reinforcement-Learning,2,0,0,0,1.0
141146035,fchicarelli/Deep-Reinforcement-Learning-Nanodegree,https://github.com/fchicarelli/Deep-Reinforcement-Learning-Nanodegree,1177,0,0,0,1.0
100067311,jlwalke2/deep-reinforcement-learning,https://github.com/jlwalke2/deep-reinforcement-learning,200,0,0,0,1.0
139974794,thayumaanavan/Deep-Reinforcement-Learning,https://github.com/thayumaanavan/Deep-Reinforcement-Learning,17,0,0,0,1.0
141097640,sandeeppaulraj/deep-reinforcement-learning,https://github.com/sandeeppaulraj/deep-reinforcement-learning,2935,0,0,0,1.0
139599860,Insiyaa/deep_reinforcement_learning,https://github.com/Insiyaa/deep_reinforcement_learning,11885,0,0,0,1.0
141869268,Angi16/Deep-Reinforcement-Learning,https://github.com/Angi16/Deep-Reinforcement-Learning,17333,1,1,0,1.0
142167283,YuliangShi/Deep-Reinforcement-Learning,https://github.com/YuliangShi/Deep-Reinforcement-Learning,13,0,0,0,1.0
141551604,windstrip/Deep_reinforcement_learning_Course,https://github.com/windstrip/Deep_reinforcement_learning_Course,186223,0,0,0,1.0
128449573,YahyaAlaaMassoud/Reinforcement-Learning-REST-API,https://github.com/YahyaAlaaMassoud/Reinforcement-Learning-REST-API,18152,0,0,0,1.0
141615813,dsjohns2/Cartpole-Deep-Reinforcement-Learning-CNN,https://github.com/dsjohns2/Cartpole-Deep-Reinforcement-Learning-CNN,160660,0,0,0,1.0
141842151,jagjeet-singh/Model-Free-Deep-Reinforcement-Learning,https://github.com/jagjeet-singh/Model-Free-Deep-Reinforcement-Learning,1053,0,0,1,1.0
117236734,akhilthomas17/reinforced_visual_slam,https://github.com/akhilthomas17/reinforced_visual_slam,489,9,9,1,1.0
141829563,nav13n/deeprl,https://github.com/nav13n/deeprl,24131,0,0,0,1.0
141217356,XingyuHe/Deep-Q-learning,https://github.com/XingyuHe/Deep-Q-learning,4,1,1,0,1.0
140425136,smdsbz/CS294-assignment,https://github.com/smdsbz/CS294-assignment,3029,1,1,0,1.0
142883011,EdsonBMC13/Deep-Reinforcement-Learning-for-Navigation-of-Pionner-Mobile-Robot,https://github.com/EdsonBMC13/Deep-Reinforcement-Learning-for-Navigation-of-Pionner-Mobile-Robot,619,0,0,0,1.0
137502980,sheepover96/deep_gui_othello,https://github.com/sheepover96/deep_gui_othello,35,0,0,0,1.0
96396132,xiangli-chen/home,https://github.com/xiangli-chen/home,94042,1,1,1,1.0
141212689,XChenP/Reinforcement-Learning-Teach-a-quadcopter-how-to-fly,https://github.com/XChenP/Reinforcement-Learning-Teach-a-quadcopter-how-to-fly,139,0,0,0,1.0
142787924,mark-w-gould/UdacityDLND-Quadcopter,https://github.com/mark-w-gould/UdacityDLND-Quadcopter,183,0,0,0,1.0
141887726,XinJCheng/Basic-DRL-tensorflow,https://github.com/XinJCheng/Basic-DRL-tensorflow,21,1,1,0,1.0
120611335,ohsai/FlappyBot_pytorch,https://github.com/ohsai/FlappyBot_pytorch,19,0,0,0,1.0
136646523,dyth/Juno,https://github.com/dyth/Juno,90,0,0,1,1.0
140188886,modumarl/crox-net,https://github.com/modumarl/crox-net,2446,0,0,0,1.0
136015059,EduBic/DQN-in-CartPole,https://github.com/EduBic/DQN-in-CartPole,22706,1,1,0,1.0
114918049,DecentGradient/3dtictactoe,https://github.com/DecentGradient/3dtictactoe,16358,1,1,0,1.0
141929289,yingweiy/drlnd_taxi,https://github.com/yingweiy/drlnd_taxi,4,0,0,0,1.0
139745635,Shawn19960502/FlappyBirdwithDDRL,https://github.com/Shawn19960502/FlappyBirdwithDDRL,531,0,0,0,1.0
136270487,bbli/DRL_Projects,https://github.com/bbli/DRL_Projects,136,0,0,0,1.0
117730798,matriculus/NOMO-autocar,https://github.com/matriculus/NOMO-autocar,89591,0,0,0,1.0
139420764,ajithkrishnan/Docker,https://github.com/ajithkrishnan/Docker,240,1,1,0,1.0
128681748,sabavenk/CS-234,https://github.com/sabavenk/CS-234,28465,0,0,0,1.0
55909050,miyosuda/async_deep_reinforce,https://github.com/miyosuda/async_deep_reinforce,306,584,584,193,1.0
144290177,joyiswu/UCL-Deep-learning-ans-Reinforcement-learning,https://github.com/joyiswu/UCL-Deep-learning-ans-Reinforcement-learning,223272,101,101,44,1.0
146728240,deepcrypto/Reinforcement-learning-in-portfolio-management-,https://github.com/deepcrypto/Reinforcement-learning-in-portfolio-management-,1921,24,24,176,1.0
109770051,songyunfan/DeepRLTrading,https://github.com/songyunfan/DeepRLTrading,1276,24,24,16,1.0
140233829,PX4-Gazebo-Simulation/drl_uav,https://github.com/PX4-Gazebo-Simulation/drl_uav,55,74,74,24,1.0
115980951,cxxgtxy/deeprl-baselines,https://github.com/cxxgtxy/deeprl-baselines,561,35,35,6,1.0
156200033,wubinzzu/Deep-Reinforcement-Learning-Recommendation-System,https://github.com/wubinzzu/Deep-Reinforcement-Learning-Recommendation-System,8053,3,3,9,1.0
144011680,WillKoehrsen/deep-reinforcement-learning-course,https://github.com/WillKoehrsen/deep-reinforcement-learning-course,105,8,8,5,1.0
141052285,EthanBraun/DeepPortfolioManagement,https://github.com/EthanBraun/DeepPortfolioManagement,38,19,19,6,1.0
144236005,jbp261/Indoor-Navigation-and-Localization,https://github.com/jbp261/Indoor-Navigation-and-Localization,6946,14,14,5,1.0
117014578,apockill/DRLPlayground,https://github.com/apockill/DRLPlayground,3109,23,23,7,1.0
137549441,go5paopao/mahjong-selfplay-RL,https://github.com/go5paopao/mahjong-selfplay-RL,269385,13,13,4,1.0
144765178,jcarcamo/sar-deep-rl,https://github.com/jcarcamo/sar-deep-rl,14,7,7,3,1.0
144579454,zangzelin/DEEPRL-for-Job-Shop-problem,https://github.com/zangzelin/DEEPRL-for-Job-Shop-problem,3619,19,19,3,1.0
144504810,SergioIommi/DQN-2048,https://github.com/SergioIommi/DQN-2048,21625,14,14,3,1.0
135935166,nicoring/rec-maddpg,https://github.com/nicoring/rec-maddpg,54,9,9,3,1.0
121834702,JunyaZ/Deep-Reinforcement-Learning-with-Double-Q-learning-DDRQN-,https://github.com/JunyaZ/Deep-Reinforcement-Learning-with-Double-Q-learning-DDRQN-,14,3,3,2,1.0
143052413,solpino/DeepRL_CS294,https://github.com/solpino/DeepRL_CS294,1548,6,6,2,1.0
135462938,amitection/marl,https://github.com/amitection/marl,33472,7,7,4,1.0
142975600,vivek3141/rubiks-cube-ai,https://github.com/vivek3141/rubiks-cube-ai,376,18,18,6,1.0
143251012,garlicdevs/tank-battle,https://github.com/garlicdevs/tank-battle,93,8,8,1,1.0
137284756,Rowing0914/ArPyLearning,https://github.com/Rowing0914/ArPyLearning,355,7,7,0,1.0
133519233,lmb-freiburg/td-or-not-td,https://github.com/lmb-freiburg/td-or-not-td,137,12,12,6,1.0
122419711,trevor-richardson/collision_avoidant_reinforcement,https://github.com/trevor-richardson/collision_avoidant_reinforcement,717049,8,8,0,1.0
146005077,claytonfk/A_DRL_algorithm_for_SR,https://github.com/claytonfk/A_DRL_algorithm_for_SR,85384,1,1,3,1.0
122045652,reinforcement-learning-kr/minecraft_rl_tutorial,https://github.com/reinforcement-learning-kr/minecraft_rl_tutorial,4721,3,3,1,1.0
144046240,Eddiesyn/Motion-Planning-using-Deep-reinforcement-learning,https://github.com/Eddiesyn/Motion-Planning-using-Deep-reinforcement-learning,9087,2,2,0,1.0
144717450,Ricocotam/DeepRL,https://github.com/Ricocotam/DeepRL,95,2,2,0,1.0
111831133,hyugithub/deep_reinforcement_learning,https://github.com/hyugithub/deep_reinforcement_learning,107,1,1,1,1.0
143562872,Florian-BACHO/Deep-Reinforcement-Learning,https://github.com/Florian-BACHO/Deep-Reinforcement-Learning,11,1,1,1,1.0
144992344,HwangDongJun/Study_Deep_Reinforcement_Learning,https://github.com/HwangDongJun/Study_Deep_Reinforcement_Learning,926,0,0,0,1.0
146335353,chrfor/Deep-Reinforcement-Learning---Navigation-,https://github.com/chrfor/Deep-Reinforcement-Learning---Navigation-,82,0,0,0,1.0
107986186,ShuvenduRoy/Deep-reinforcement-learning,https://github.com/ShuvenduRoy/Deep-reinforcement-learning,1367,0,0,1,1.0
141165390,ghanshyamyadav/Deep-Reinforcement-Learning,https://github.com/ghanshyamyadav/Deep-Reinforcement-Learning,8485,0,0,0,1.0
142992904,markozeman/Reinforcement-Learning,https://github.com/markozeman/Reinforcement-Learning,16,0,0,0,1.0
145567689,rmnfournier/navigation-with-deep-reinforcement-learning,https://github.com/rmnfournier/navigation-with-deep-reinforcement-learning,1084,1,1,1,1.0
140208407,siddhx/Deep-Reinforcement-Learning-and-GANs,https://github.com/siddhx/Deep-Reinforcement-Learning-and-GANs,67,0,0,0,1.0
82682208,JP-MRPhys/RI,https://github.com/JP-MRPhys/RI,9,0,0,0,1.0
146043215,cpow-89/Deep-Reinforcement-Learning-Nanodegree---Project-1-Navigation,https://github.com/cpow-89/Deep-Reinforcement-Learning-Nanodegree---Project-1-Navigation,52341,0,0,0,1.0
145340639,hiflyin/Deep-Reinforcement-Learning-Agent-for-Breakout-Game,https://github.com/hiflyin/Deep-Reinforcement-Learning-Agent-for-Breakout-Game,3,1,1,0,1.0
145830527,aseembits93/Berkeley_DRL_Assignments,https://github.com/aseembits93/Berkeley_DRL_Assignments,989,0,0,0,1.0
124483262,divya-pitta/apollo18,https://github.com/divya-pitta/apollo18,7932,0,0,0,1.0
145270574,bohoro/Navigation,https://github.com/bohoro/Navigation,342,0,0,0,1.0
143605532,Makundi/Machine-Learning-IPT-ParrotAI,https://github.com/Makundi/Machine-Learning-IPT-ParrotAI,463,3,3,4,1.0
145227760,CouchFox/udacity-drlnd-navigation,https://github.com/CouchFox/udacity-drlnd-navigation,21904,0,0,0,1.0
146289117,jigor/DRLND_Project1_Navigation,https://github.com/jigor/DRLND_Project1_Navigation,982,0,0,0,1.0
145902694,bobiblazeski/navigation,https://github.com/bobiblazeski/navigation,212,1,1,0,1.0
144433348,troyjc/Navigation,https://github.com/troyjc/Navigation,152,0,0,0,1.0
153373946,hmisra/udacity-rl,https://github.com/hmisra/udacity-rl,196,0,0,0,1.0
145181084,jg1141/drlnd,https://github.com/jg1141/drlnd,959,0,0,0,1.0
144567720,shim0471/Machine_Learning_Engineer_Nanodegree,https://github.com/shim0471/Machine_Learning_Engineer_Nanodegree,17328,0,0,0,1.0
113083414,cczhong11/2048-ai,https://github.com/cczhong11/2048-ai,74940,0,0,0,1.0
145003145,chho33/RL_sentiment,https://github.com/chho33/RL_sentiment,37,1,1,0,1.0
145763408,ahtsan/gym-rlbot,https://github.com/ahtsan/gym-rlbot,729,1,1,0,1.0
120213690,olpa/stepic_neural_networks_public,https://github.com/olpa/stepic_neural_networks_public,322,0,0,0,1.0
145295537,ChinXY/MyQuadcopter,https://github.com/ChinXY/MyQuadcopter,8845,0,0,0,1.0
129614119,navjindervirdee/2048-deep-reinforcement-learning,https://github.com/navjindervirdee/2048-deep-reinforcement-learning,38119,192,192,50,1.0
119611106,huseinzol05/Reinforcement-Learning-Agents,https://github.com/huseinzol05/Reinforcement-Learning-Agents,17013,9,9,10,1.0
135713718,ChanganVR/CADRL,https://github.com/ChanganVR/CADRL,42,69,69,26,1.0
121746536,guillemhub/DRLDBackEnd,https://github.com/guillemhub/DRLDBackEnd,254694,18,18,8,1.0
146167775,ArztSamuel/DRL_DeliveryDuel,https://github.com/ArztSamuel/DRL_DeliveryDuel,71445,37,37,8,1.0
142975454,vivek3141/super-mario-rl,https://github.com/vivek3141/super-mario-rl,28,27,27,8,1.0
114956631,skumar9876/FCRL,https://github.com/skumar9876/FCRL,19,25,25,11,1.0
149014178,Kyziridis/Lunar-Network,https://github.com/Kyziridis/Lunar-Network,2433,4,4,3,1.0
148647551,Catastropha/banana-navigation,https://github.com/Catastropha/banana-navigation,794,0,0,3,1.0
145528555,170928/-Review-Playing-Atari-with-Deep-Reinforcement-Learning-Deep-Mind-Technologies,https://github.com/170928/-Review-Playing-Atari-with-Deep-Reinforcement-Learning-Deep-Mind-Technologies,65943,8,8,1,1.0
145952712,170928/-Review-Continuous-Control-With-Deep-Reinforcement-Learning,https://github.com/170928/-Review-Continuous-Control-With-Deep-Reinforcement-Learning,11229,5,5,0,1.0
148098660,FelipeMarcelino/2048-DDQN-PER-Reinforcement-Learning,https://github.com/FelipeMarcelino/2048-DDQN-PER-Reinforcement-Learning,196,6,6,1,1.0
145847773,JL321/Doom,https://github.com/JL321/Doom,22,10,10,0,1.0
126578749,karvozavr/DotA-DeepRL,https://github.com/karvozavr/DotA-DeepRL,1180,3,3,0,1.0
150866162,gauss-clb/DQN,https://github.com/gauss-clb/DQN,35956,5,5,1,1.0
92626386,tanmayshankar/ParsingbyImitation,https://github.com/tanmayshankar/ParsingbyImitation,4522,7,7,0,1.0
140470125,david1309/Multi_Task_RL,https://github.com/david1309/Multi_Task_RL,2832787,13,13,1,1.0
149027941,pkl728/DeepReinforcementLearning,https://github.com/pkl728/DeepReinforcementLearning,38,0,0,0,1.0
147856037,galenballew/deepRL-nd,https://github.com/galenballew/deepRL-nd,4106,0,0,0,1.0
150518565,chyld/deep-reinforcement-learning,https://github.com/chyld/deep-reinforcement-learning,7,0,0,0,1.0
150671507,hjk612/Deep-Reinforcement-Learning,https://github.com/hjk612/Deep-Reinforcement-Learning,1,0,0,0,1.0
150369320,sreesxlnc/deep-reinforcement-learning-course,https://github.com/sreesxlnc/deep-reinforcement-learning-course,101,0,0,0,1.0
145972641,JeroenSweerts/deep-reinforcement-learning,https://github.com/JeroenSweerts/deep-reinforcement-learning,4255,0,0,0,1.0
147107296,h3nnn4n/reinforcement-learning,https://github.com/h3nnn4n/reinforcement-learning,45,0,0,0,1.0
148892860,szgula/DeepRL_Udacity_nanodegree,https://github.com/szgula/DeepRL_Udacity_nanodegree,214,0,0,0,1.0
146969715,krisbuote/reinforcement-learning,https://github.com/krisbuote/reinforcement-learning,314,0,0,0,1.0
145005745,derekchen14/reinforcement_learning,https://github.com/derekchen14/reinforcement_learning,470,0,0,0,1.0
85206299,alexansari101/deep-rl,https://github.com/alexansari101/deep-rl,3203,0,0,0,1.0
147913273,shivangigogia/AlphaZero-Deep-Reinforcement-Learning,https://github.com/shivangigogia/AlphaZero-Deep-Reinforcement-Learning,245,0,0,1,1.0
92967303,kolchinski/student_simulator_policy,https://github.com/kolchinski/student_simulator_policy,61838,9,9,1,1.0
150138096,johndpope/DRL,https://github.com/johndpope/DRL,10906,1,1,0,1.0
151396985,Optimus1072/drlt,https://github.com/Optimus1072/drlt,27,2,2,1,1.0
129281011,Danial-Alh/DeepRLMethods,https://github.com/Danial-Alh/DeepRLMethods,1753,0,0,1,1.0
147722359,svikramank/chess-deepRL,https://github.com/svikramank/chess-deepRL,125289,1,1,1,1.0
146605745,Kropekk/value-based-methods-of-deep-reinforcement-learning,https://github.com/Kropekk/value-based-methods-of-deep-reinforcement-learning,2543,1,1,0,1.0
148825661,munirjojoverge/Deep-Reinforcement-Learning-Nanodegree-Project1-Navigation,https://github.com/munirjojoverge/Deep-Reinforcement-Learning-Nanodegree-Project1-Navigation,502,0,0,0,1.0
147307344,170928/-Review-Asynchronous-Methods-for-Deep-Reinforcement-Learning,https://github.com/170928/-Review-Asynchronous-Methods-for-Deep-Reinforcement-Learning,622,1,1,0,1.0
150013032,uchendui/Berkeley_RL,https://github.com/uchendui/Berkeley_RL,912,0,0,0,1.0
148189157,A-Waterman/udacity-quadcopter-project,https://github.com/A-Waterman/udacity-quadcopter-project,280,0,0,0,1.0
147558700,theune32/drlnd,https://github.com/theune32/drlnd,93,0,0,0,1.0
139846271,RL-LDV-TUM/smooth-deep-learning,https://github.com/RL-LDV-TUM/smooth-deep-learning,135,1,1,1,1.0
150913727,std3rr/Quadcopter_Project,https://github.com/std3rr/Quadcopter_Project,487,0,0,0,1.0
128405582,bazarum/AbadIA,https://github.com/bazarum/AbadIA,3397,3,3,0,1.0
150183221,vilacham/drl_dlnd,https://github.com/vilacham/drl_dlnd,1618,0,0,0,1.0
148655121,meet-minimalist/Udacity-Deep-Learning-Project-5-Fly-Quadcopter,https://github.com/meet-minimalist/Udacity-Deep-Learning-Project-5-Fly-Quadcopter,1740,0,0,0,1.0
147233218,bandofstraycats/deep_rl_class,https://github.com/bandofstraycats/deep_rl_class,540,0,0,0,1.0
149954147,1boyer/move37,https://github.com/1boyer/move37,4,0,0,0,1.0
149799801,yiminjiang/Udacity_RL_Project1,https://github.com/yiminjiang/Udacity_RL_Project1,57,0,0,0,1.0
145720343,RitwikSaikia/udacity_drln_playground,https://github.com/RitwikSaikia/udacity_drln_playground,2680,1,1,0,1.0
148033226,mcnuggets-lab/rl-project,https://github.com/mcnuggets-lab/rl-project,22,0,0,0,1.0
148550232,ankitgohel1996/Deep-learning-for-pong,https://github.com/ankitgohel1996/Deep-learning-for-pong,459,1,1,0,1.0
136445618,Anch9999/AiToDinoRun,https://github.com/Anch9999/AiToDinoRun,4524,7,7,0,1.0
146609851,ryooit/rltrader,https://github.com/ryooit/rltrader,37,1,1,1,1.0
85217766,zhuochen24/deepRL,https://github.com/zhuochen24/deepRL,879,0,0,0,1.0
139972039,damienlancry/gym_torcs,https://github.com/damienlancry/gym_torcs,126,2,2,0,1.0
143675615,hammaadmahboob/OpenAI-DeepRL-Walkthroughs,https://github.com/hammaadmahboob/OpenAI-DeepRL-Walkthroughs,992,1,1,0,1.0
149199702,bryanfree66/Udacity_DLND_Capstone,https://github.com/bryanfree66/Udacity_DLND_Capstone,150,0,0,0,1.0
148746041,miguellacerda/drlnd-project1,https://github.com/miguellacerda/drlnd-project1,1812,0,0,1,1.0
148051749,asbonatto/DRLND_navigation,https://github.com/asbonatto/DRLND_navigation,355,0,0,0,1.0
149143069,tobiassteidle/DRLND_P1_Navigation,https://github.com/tobiassteidle/DRLND_P1_Navigation,2976,0,0,0,1.0
129235079,Eldorico/deep-q-network-bachelor,https://github.com/Eldorico/deep-q-network-bachelor,309888,0,0,0,1.0
149492356,muriloq/drlnd-p1-navigation,https://github.com/muriloq/drlnd-p1-navigation,223,0,0,1,1.0
148892291,BingChen-gdcz/DL_RL,https://github.com/BingChen-gdcz/DL_RL,2806,0,0,0,1.0
147933274,XiangKe1015/RL-Quadcopter-2,https://github.com/XiangKe1015/RL-Quadcopter-2,179,0,0,0,1.0
144895133,wmol4/Pytorch_DDQN_Unity_Navigation,https://github.com/wmol4/Pytorch_DDQN_Unity_Navigation,24318,1,1,0,1.0
104535611,KyleDubrick/OpenAIGymCartpole,https://github.com/KyleDubrick/OpenAIGymCartpole,10,1,1,0,1.0
147972769,reslthrowaway/garage,https://github.com/reslthrowaway/garage,6414,1,1,0,1.0
148630416,eleanorthomas/udacity_drl_taxi_project,https://github.com/eleanorthomas/udacity_drl_taxi_project,2,0,0,0,1.0
147537262,lgos44/drlnd-navigation,https://github.com/lgos44/drlnd-navigation,127,0,0,0,1.0
147239459,Pedrolge/drlnd-navigation,https://github.com/Pedrolge/drlnd-navigation,129,0,0,0,1.0
142547504,supriodutta/AdvanceML,https://github.com/supriodutta/AdvanceML,2013,0,0,0,1.0
148079473,ShivanshSinghChauhan/Simulation-of-the-Self-Driven-car,https://github.com/ShivanshSinghChauhan/Simulation-of-the-Self-Driven-car,7,0,0,0,1.0
151014393,tjwhitaker/human-level-control-through-deep-reinforcement-learning,https://github.com/tjwhitaker/human-level-control-through-deep-reinforcement-learning,4131,30,30,17,1.0
116401616,simonmeister/pysc2-rl-agents,https://github.com/simonmeister/pysc2-rl-agents,126,130,130,39,1.0
152797094,yaserkl/TransferRL,https://github.com/yaserkl/TransferRL,687,40,40,22,1.0
137548743,batra-mlp-lab/visdial-rl,https://github.com/batra-mlp-lab/visdial-rl,1409,168,168,37,1.0
79968300,pkumusic/E-DRL,https://github.com/pkumusic/E-DRL,67822,38,38,7,1.0
154305489,abhiksingla/UAV_obstacle_avoidance_controller,https://github.com/abhiksingla/UAV_obstacle_avoidance_controller,24,61,61,19,1.0
154210636,facebookresearch/reward-estimator-corl,https://github.com/facebookresearch/reward-estimator-corl,26,21,21,8,1.0
149173642,qatshana/Cool.AI,https://github.com/qatshana/Cool.AI,6215,28,28,6,1.0
125822737,mapicccy/ML-DL-RL-AutoML,https://github.com/mapicccy/ML-DL-RL-AutoML,12623,5,5,4,1.0
146159267,jknthn/unity-banana-navigation,https://github.com/jknthn/unity-banana-navigation,29056,2,2,12,1.0
152036045,SongleChen2015/Peg_in_hole_assembly,https://github.com/SongleChen2015/Peg_in_hole_assembly,31647,5,5,8,1.0
152792479,shagunm1210/Playing-Breakout-with-A3C-algorithim,https://github.com/shagunm1210/Playing-Breakout-with-A3C-algorithim,13,30,30,9,1.0
155425781,renatolfc/multi-agent-deep-rl,https://github.com/renatolfc/multi-agent-deep-rl,1317,3,3,4,1.0
119314492,masus04/Deep-Reinforcement-Learning-for-Boardgames,https://github.com/masus04/Deep-Reinforcement-Learning-for-Boardgames,14830,17,17,1,1.0
154042996,mingyip/Rainbow-Reinforcement-Learning-For-Chess-Games,https://github.com/mingyip/Rainbow-Reinforcement-Learning-For-Chess-Games,2641,7,7,2,1.0
145203464,xlnwel/deep-reinforcement-learning,https://github.com/xlnwel/deep-reinforcement-learning,47392,6,6,0,1.0
153737254,miguellacerda/drlnd-project3,https://github.com/miguellacerda/drlnd-project3,1033,0,0,4,1.0
